Year,Category,Country,CommodityName,Amount
1996,Food budget shares for 114 countries,Mongolia,Dairy,18.10724621
1996,Food budget shares for 114 countries,Mongolia,Fats & oils,3.461742887
1996,Food budget shares for 114 countries,Mongolia,Fish,0.032026675
1996,Food budget shares for 114 countries,Mongolia,Fruits & vegetables,3.779556533
1996,Food budget shares for 114 countries,Mongolia,Meat,31.20674695
1996,Food budget shares for 114 countries,Mongolia,Other foods,6.908994272
1996,Food budget shares for 114 countries,Mongolia,Total food expenditure,58.7368
1996,Food budget shares for 114 countries,Morocco,Beverages & tobacco,11.85089456
1996,Food budget shares for 114 countries,Morocco,Breads & cereals,20.15237052
1996,Food budget shares for 114 countries,Morocco,Dairy,6.55397215
1996,Food budget shares for 114 countries,Morocco,Fats & oils,8.597014168
1996,Food budget shares for 114 countries,Morocco,Fish,1.920566231
1996,Food budget shares for 114 countries,Morocco,Fruits & vegetables,18.40806124
1996,Food budget shares for 114 countries,Morocco,Meat,19.9135484
1996,Food budget shares for 114 countries,Morocco,Other foods,12.60357274
1996,Food budget shares for 114 countries,Morocco,Total food expenditure,45.6071
1996,Food budget shares for 114 countries,Nepal,Beverages & tobacco,9.790403125
1996,Food budget shares for 114 countries,Nepal,Breads & cereals,57.61343042
1996,Food budget shares for 114 countries,Nepal,Dairy,5.358600558
1996,Food budget shares for 114 countries,Nepal,Fats & oils,4.330080591
1996,Food budget shares for 114 countries,Nepal,Fish,0.62791241
1996,Food budget shares for 114 countries,Nepal,Fruits & vegetables,14.57509219
1996,Food budget shares for 114 countries,Nepal,Meat,3.292770592
1996,Food budget shares for 114 countries,Nepal,Other foods,4.411710122
1996,Food budget shares for 114 countries,Nepal,Total food expenditure,57.8842
1996,Food budget shares for 114 countries,Netherlands,Beverages & tobacco,24.00045284
1996,Food budget shares for 114 countries,Netherlands,Breads & cereals,12.35683692
1996,Food budget shares for 114 countries,Netherlands,Dairy,12.60967188
1996,Food budget shares for 114 countries,Netherlands,Fats & oils,2.213249306
1996,Food budget shares for 114 countries,Netherlands,Fish,2.162304949
1996,Food budget shares for 114 countries,Netherlands,Fruits & vegetables,15.71916451
1996,Food budget shares for 114 countries,Netherlands,Meat,18.67205041
1996,Food budget shares for 114 countries,Netherlands,Other foods,12.26626918
1996,Food budget shares for 114 countries,Netherlands,Total food expenditure,13.2894
1996,Food budget shares for 114 countries,New Zealand,Beverages & tobacco,32.92756539
1996,Food budget shares for 114 countries,New Zealand,Breads & cereals,12.61569417
1996,Food budget shares for 114 countries,New Zealand,Dairy,9.195171026
1996,Food budget shares for 114 countries,New Zealand,Fats & oils,2.283702214
1996,Food budget shares for 114 countries,New Zealand,Fish,1.740442656
1996,Food budget shares for 114 countries,New Zealand,Fruits & vegetables,16.85110664
1996,Food budget shares for 114 countries,New Zealand,Meat,13.87323943
1996,Food budget shares for 114 countries,New Zealand,Other foods,10.51307847
1996,Food budget shares for 114 countries,New Zealand,Total food expenditure,15.1865
1996,Food budget shares for 114 countries,Nigeria,Beverages & tobacco,2.730644131
1996,Food budget shares for 114 countries,Nigeria,Breads & cereals,34.08019504
1996,Food budget shares for 114 countries,Nigeria,Dairy,5.61338017
1996,Food budget shares for 114 countries,Nigeria,Fats & oils,5.145700625
1996,Food budget shares for 114 countries,Nigeria,Fish,15.22202298
1996,Food budget shares for 114 countries,Nigeria,Fruits & vegetables,15.43690868
1996,Food budget shares for 114 countries,Nigeria,Meat,12.88302347
1996,Food budget shares for 114 countries,Nigeria,Other foods,8.888124902
1996,Food budget shares for 114 countries,Nigeria,Total food expenditure,72.9743
1996,Food budget shares for 114 countries,Norway,Beverages & tobacco,29.99351377
1996,Food budget shares for 114 countries,Norway,Breads & cereals,7.699773921
1996,Food budget shares for 114 countries,Norway,Dairy,12.78857569
1996,Food budget shares for 114 countries,Norway,Fats & oils,1.524804836
1996,Food budget shares for 114 countries,Norway,Fish,4.850721426
1996,Food budget shares for 114 countries,Norway,Fruits & vegetables,11.06478439
1996,Food budget shares for 114 countries,Norway,Meat,16.34538771
1996,Food budget shares for 114 countries,Norway,Other foods,15.73243826
1996,Food budget shares for 114 countries,Norway,Total food expenditure,15.9829
1996,Food budget shares for 114 countries,Oman ,Beverages & tobacco,4.65375042
1996,Food budget shares for 114 countries,Oman ,Breads & cereals,16.83610264
1996,Food budget shares for 114 countries,Oman ,Dairy,11.21347986
1996,Food budget shares for 114 countries,Oman ,Fats & oils,4.63785462
1996,Food budget shares for 114 countries,Oman ,Fish,7.719190229
1996,Food budget shares for 114 countries,Oman ,Fruits & vegetables,22.25221676
1996,Food budget shares for 114 countries,Oman ,Meat,16.37546843
1996,Food budget shares for 114 countries,Oman ,Other foods,16.31193704
1996,Food budget shares for 114 countries,Oman ,Total food expenditure,24.1383
1996,Food budget shares for 114 countries,Pakistan,Beverages & tobacco,4.384605738
1996,Food budget shares for 114 countries,Pakistan,Breads & cereals,21.20166613
1996,Food budget shares for 114 countries,Pakistan,Dairy,26.84070525
1996,Food budget shares for 114 countries,Pakistan,Fats & oils,10.06433034
1996,Food budget shares for 114 countries,Pakistan,Fish,0.706618412
1996,Food budget shares for 114 countries,Pakistan,Fruits & vegetables,17.31671796
1996,Food budget shares for 114 countries,Pakistan,Meat,7.681673401
1996,Food budget shares for 114 countries,Pakistan,Other foods,11.80368277
1996,Food budget shares for 114 countries,Pakistan,Total food expenditure,46.9878
1996,Food budget shares for 114 countries,Paraguay,Beverages & tobacco,11.05029617
1996,Food budget shares for 114 countries,Paraguay,Breads & cereals,15.45453595
1996,Food budget shares for 114 countries,Paraguay,Dairy,9.95958984
1996,Food budget shares for 114 countries,Paraguay,Fats & oils,4.121209588
1996,Food budget shares for 114 countries,Paraguay,Fish,3.090907192
1996,Food budget shares for 114 countries,Paraguay,Fruits & vegetables,12.70726055
1996,Food budget shares for 114 countries,Paraguay,Meat,33.65661086
1996,Food budget shares for 114 countries,Paraguay,Other foods,9.95958984
1996,Food budget shares for 114 countries,Paraguay,Total food expenditure,27.2748
1996,Food budget shares for 114 countries,Peru,Beverages & tobacco,9.22606034
1996,Food budget shares for 114 countries,Peru,Breads & cereals,21.30361619
1996,Food budget shares for 114 countries,Peru,Dairy,9.621817542
1996,Food budget shares for 114 countries,Peru,Fats & oils,3.699697409
1996,Food budget shares for 114 countries,Peru,Fish,4.651885262
1996,Food budget shares for 114 countries,Peru,Fruits & vegetables,21.36742091
1996,Food budget shares for 114 countries,Peru,Meat,22.17962901
1996,Food budget shares for 114 countries,Peru,Other foods,7.949873338
1996,Food budget shares for 114 countries,Peru,Total food expenditure,30.3126
1996,Food budget shares for 114 countries,Philippines,Beverages & tobacco,11.9098721
1996,Food budget shares for 114 countries,Philippines,Breads & cereals,29.7279274
1996,Food budget shares for 114 countries,Philippines,Dairy,6.7113361
1996,Food budget shares for 114 countries,Philippines,Fats & oils,1.7607764
1996,Food budget shares for 114 countries,Philippines,Fish,14.50308976
1996,Food budget shares for 114 countries,Philippines,Fruits & vegetables,11.0951736
1996,Food budget shares for 114 countries,Philippines,Meat,14.48646856
1996,Food budget shares for 114 countries,Philippines,Other foods,9.805356084
1996,Food budget shares for 114 countries,Philippines,Total food expenditure,48.3514
1996,Food budget shares for 114 countries,Poland,Beverages & tobacco,26.52955565
1996,Food budget shares for 114 countries,Poland,Breads & cereals,10.32766476
1996,Food budget shares for 114 countries,Poland,Dairy,8.352230741
1996,Food budget shares for 114 countries,Poland,Fats & oils,3.443337271
1996,Food budget shares for 114 countries,Poland,Fish,1.546149555
1996,Food budget shares for 114 countries,Poland,Fruits & vegetables,14.49148421
1996,Food budget shares for 114 countries,Poland,Meat,21.24455114
1996,Food budget shares for 114 countries,Poland,Other foods,14.06502667
1996,Food budget shares for 114 countries,Poland,Total food expenditure,30.6504
1996,Food budget shares for 114 countries,Portugal,Beverages & tobacco,21.48782852
1996,Food budget shares for 114 countries,Portugal,Breads & cereals,13.06077318
1996,Food budget shares for 114 countries,Portugal,Dairy,8.534969664
1996,Food budget shares for 114 countries,Portugal,Fats & oils,3.652753834
1996,Food budget shares for 114 countries,Portugal,Fish,12.17893016
1996,Food budget shares for 114 countries,Portugal,Fruits & vegetables,14.50067803
1996,Food budget shares for 114 countries,Portugal,Meat,22.39927743
1996,Food budget shares for 114 countries,Portugal,Other foods,4.184789196
1996,Food budget shares for 114 countries,Portugal,Total food expenditure,23.2268
1996,Food budget shares for 114 countries,Qatar,Beverages & tobacco,7.319048346
1996,Food budget shares for 114 countries,Qatar,Breads & cereals,10.63485676
1996,Food budget shares for 114 countries,Qatar,Dairy,10.35584297
1996,Food budget shares for 114 countries,Qatar,Fats & oils,2.72139149
1996,Food budget shares for 114 countries,Qatar,Fish,5.612616998
1996,Food budget shares for 114 countries,Qatar,Fruits & vegetables,20.99069759
1996,Food budget shares for 114 countries,Qatar,Meat,23.15406363
1996,Food budget shares for 114 countries,Qatar,Other foods,19.21148222
1996,Food budget shares for 114 countries,Qatar,Total food expenditure,26.2165
1996,Food budget shares for 114 countries,Romania,Beverages & tobacco,13.47101127
1996,Food budget shares for 114 countries,Romania,Breads & cereals,14.6244629
1996,Food budget shares for 114 countries,Romania,Dairy,12.81689442
1996,Food budget shares for 114 countries,Romania,Fats & oils,5.713407551
1996,Food budget shares for 114 countries,Romania,Fish,0.7953699
1996,Food budget shares for 114 countries,Romania,Fruits & vegetables,20.6055774
1996,Food budget shares for 114 countries,Romania,Meat,24.3435999
1996,Food budget shares for 114 countries,Romania,Other foods,7.62967667
1996,Food budget shares for 114 countries,Romania,Total food expenditure,45.2641
1996,Food budget shares for 114 countries,Russia,Beverages & tobacco,15.4588515
1996,Food budget shares for 114 countries,Russia,Breads & cereals,14.26000264
1996,Food budget shares for 114 countries,Russia,Dairy,13.2654661
1996,Food budget shares for 114 countries,Russia,Fats & oils,4.262278341
1996,Food budget shares for 114 countries,Russia,Fish,4.129993547
1996,Food budget shares for 114 countries,Russia,Fruits & vegetables,16.23734114
1996,Food budget shares for 114 countries,Russia,Meat,22.92092308
1996,Food budget shares for 114 countries,Russia,Other foods,9.465143665
1996,Food budget shares for 114 countries,Russia,Total food expenditure,34.3455
1996,Food budget shares for 114 countries,Senegal,Beverages & tobacco,6.535322233
1996,Food budget shares for 114 countries,Senegal,Breads & cereals,26.51213854
1996,Food budget shares for 114 countries,Senegal,Dairy,4.399616518
1996,Food budget shares for 114 countries,Senegal,Fats & oils,13.94833986
1996,Food budget shares for 114 countries,Senegal,Fish,13.12238713
1996,Food budget shares for 114 countries,Senegal,Fruits & vegetables,13.08004557
1996,Food budget shares for 114 countries,Senegal,Meat,13.92806922
1996,Food budget shares for 114 countries,Senegal,Other foods,8.474080935
1996,Food budget shares for 114 countries,Senegal,Total food expenditure,53.3497
1996,Food budget shares for 114 countries,Sierra Leone,Beverages & tobacco,5.288838094
1996,Food budget shares for 114 countries,Sierra Leone,Breads & cereals,34.93547897
1996,Food budget shares for 114 countries,Sierra Leone,Dairy,1.134652538
1996,Food budget shares for 114 countries,Sierra Leone,Fats & oils,12.24160041
1996,Food budget shares for 114 countries,Sierra Leone,Fish,12.73206908
1996,Food budget shares for 114 countries,Sierra Leone,Fruits & vegetables,16.46938569
1996,Food budget shares for 114 countries,Sierra Leone,Meat,4.376430479
1996,Food budget shares for 114 countries,Sierra Leone,Other foods,12.82154474
1996,Food budget shares for 114 countries,Sierra Leone,Total food expenditure,62.0936
1996,Food budget shares for 114 countries,Singapore,Beverages & tobacco,25.21297484
1996,Food budget shares for 114 countries,Singapore,Breads & cereals,10.29418923
1996,Food budget shares for 114 countries,Singapore,Dairy,4.97022409
1996,Food budget shares for 114 countries,Singapore,Fats & oils,1.820630567
1996,Food budget shares for 114 countries,Singapore,Fish,14.9885602
1996,Food budget shares for 114 countries,Singapore,Fruits & vegetables,18.14302173
1996,Food budget shares for 114 countries,Singapore,Meat,13.28638421
1996,Food budget shares for 114 countries,Singapore,Other foods,11.28401512
1996,Food budget shares for 114 countries,Singapore,Total food expenditure,13.0414
1996,Food budget shares for 114 countries,Slovakia,Beverages & tobacco,25.44375627
1996,Food budget shares for 114 countries,Slovakia,Breads & cereals,10.039445
1996,Food budget shares for 114 countries,Slovakia,Dairy,13.86370714
